time_s,q_deg_A1,q_deg_A2,q_deg_A3,q_deg_A4,q_deg_A5,q_deg_A6,qd_deg_s_A1,qd_deg_s_A2,qd_deg_s_A3,qd_deg_s_A4,qd_deg_s_A5,qd_deg_s_A6,qdd_deg_s2_A1,qdd_deg_s2_A2,qdd_deg_s2_A3,qdd_deg_s2_A4,qdd_deg_s2_A5,qdd_deg_s2_A6,flange_x_m,flange_y_m,flange_z_m
2.43,56.968349436,36.463074342,-65.4525241539999,94.9472490599999,44.242087359,170.905048308,14.2111260000001,16.5796470000001,-21.3166890000001,23.6852100000001,3.55278150000002,42.6333780000002,-38.1672000000001,-44.5284000000001,57.2508000000001,-63.6120000000001,-9.54180000000002,-114.5016,0.327997718379854,0.609024973676934,1.04749994314271
2.435,57.038928193088,36.5454162252693,-65.558392289632,95.0648803218133,44.259732048272,171.116784579264,14.0204211157407,16.3571579683641,-21.030631673611,23.3673685262344,3.50510527893516,42.061263347222,-38.114062962963,-44.4664067901235,57.1710944444445,-63.523438271605,-9.52851574074074,-114.342188888889,0.327418242235005,0.609706519040176,1.04738582897213
2.44,57.1085541072593,36.6266464584691,-65.6628311608889,95.1809235120987,44.2771385268148,171.325662321778,13.8299922962963,16.1349910123457,-20.7449884444444,23.0499871604938,3.45749807407407,41.4899768888889,-38.0567703703702,-44.3995654320986,57.0851555555554,-63.4279506172837,-9.51419259259256,-114.170311111111,0.326845250194925,0.610377634140222,1.04727246275708
2.445,57.177228610875,36.7067667126875,-65.7658429163125,95.295381018125,44.2943071527188,171.531685832625,13.6398603750001,15.9131704375001,-20.4597905625001,22.7331006250001,3.40996509375002,40.9195811250003,-37.9953,-44.32785,56.9929500000001,-63.3255000000001,-9.49882500000001,-113.9859,0.326278787721462,0.611038379735837,1.04715987465062
2.45,57.2449532407408,36.7857787808642,-65.8674298611111,95.4082554012346,44.3112383101852,171.734859722222,13.4500462962963,15.6917206790123,-20.1750694444444,22.4167438271605,3.36251157407407,40.3501388888888,-37.9296296296296,-44.2512345679011,56.8944444444443,-63.2160493827159,-9.48240740740739,-113.788888888889,0.325718898345721,0.611688817067889,1.04704809411341
2.455,57.311729638662,36.863684578439,-65.9675944579931,95.5195493977701,44.3279324096655,171.935188915986,13.2605711157407,15.4706663016974,-19.890856673611,22.1009518595678,3.31514277893517,39.781713347222,-37.8597370370369,-44.1696932098764,56.7896055555553,-63.0995617283948,-9.46493425925922,-113.579211111111,0.325165623664738,0.612329007848835,1.04693714990973
2.46,57.377559552,36.940486144,-66.066339328,95.62926592,44.344389888,172.132678656,13.0714560000001,15.2500320000001,-19.6071840000001,21.7857600000001,3.26786400000001,39.2143680000002,-37.7856000000001,-44.0832000000001,56.6784000000001,-62.9760000000001,-9.44640000000002,-113.3568,0.324619003338484,0.612959014252691,1.04682707010367
2.465,57.4424448342269,37.0161856399314,-66.1636672513403,95.7374080570448,44.3606112085567,172.327334502681,12.8827222268518,15.0298425979938,-19.3240833402777,21.4712037114197,3.22068055671296,38.6481666805555,-37.7071962962963,-43.9917290123457,56.5607944444444,-62.8453271604938,-9.42679907407407,-113.121588888889,0.324079075087176,0.613578898905493,1.04671788205559
2.47,57.5063874454815,37.0907853530617,-66.2595811682222,95.8439790758025,44.3765968613704,172.519162336444,12.6943911851852,14.8101230493828,-19.0415867777778,21.1573186419754,3.17359779629631,38.0831735555557,-37.6245037037036,-43.8952543209876,56.4367555555555,-62.7075061728394,-9.40612592592591,-112.873511111111,0.323545874688893,0.614188724876247,1.04660961241876
2.475,57.569389453125,37.1642876953125,-66.3540841796875,95.948982421875,44.3923473632813,172.708168359375,12.5064843749999,14.5908984374999,-18.7597265624999,20.8441406249999,3.12662109374998,37.5194531249998,-37.5375,-43.79375,56.3062499999999,-62.5624999999999,-9.38437499999999,-112.6125,0.323019435977493,0.614788555668388,1.04650228713617
2.48,57.6314530322963,37.2366952043457,-66.4471795484445,96.0524217204939,44.4078632580741,172.894359096889,12.3190234074073,14.3721939753085,-18.4785351111109,20.5317056790121,3.07975585185182,36.9570702222218,-37.4461629629628,-43.6871901234566,56.1692444444442,-62.410271604938,-9.3615407407407,-112.338488888888,0.322499790840828,0.61537845521173,1.04639593143762
2.485,57.6925804664676,37.3080105442122,-66.5388706997014,96.154300777446,44.4231451166169,173.077741399403,12.1320300046296,14.1540350054012,-18.1980450069444,20.220050007716,3.03300750115739,36.3960900138887,-37.3504703703702,-43.5755487654319,56.0257055555553,-62.250783950617,-9.33761759259255,-112.051411111111,0.32198696921925,0.615958487854926,1.04629056983696
2.49,57.752774148,37.378236506,-66.6291612220001,96.2546235800001,44.438193537,173.258322444,11.9455259999999,13.9364469999999,-17.9182889999999,19.9092099999999,2.98638149999999,35.8365779999998,-37.2503999999999,-43.4587999999999,55.8755999999998,-62.0839999999998,-9.31259999999997,-111.7512,0.321480999104397,0.616528718358437,1.04618622612954
2.495,57.8120365786991,37.4473760084823,-66.7180548680487,96.3533942978319,44.4530091446748,173.436109736097,11.7595333379629,13.7194555609567,-17.6393000069443,19.5992222299382,2.93988333449072,35.2786000138887,-37.1459296296297,-43.3369179012346,55.7188944444445,-61.9098827160495,-9.28648240740742,-111.437788888889,0.320981906538267,0.617089211888001,1.04608292338991
2.5,57.8703703703703,37.5154320987654,-66.8055555555555,96.4506172839505,44.4675925925926,173.611111111111,11.5740740740742,13.5030864197532,-17.3611111111113,19.2901234567903,2.89351851851855,34.7222222222226,-37.0370370370371,-43.20987654321,55.5555555555557,-61.7283950617286,-9.25925925925929,-111.111111111111,0.320489715612564,0.617640034008622,1.04598068396967
2.505,57.927778245375,37.5824079529375,-66.8916673680625,96.546297075625,44.4819445613438,173.783334736125,11.389170375,13.2873654375,-17.0837555625001,18.9819506250001,2.84729259375001,34.1675111250001,-36.9237000000001,-43.0776500000001,55.3855500000002,-61.5395000000002,-9.23092500000003,-110.7711,0.320004448468311,0.618181250679078,1.04587952949559
2.51,57.9842630371852,37.648306876716,-66.9763945557777,96.6404383953086,44.4960657592963,173.952789111555,11.2048445185185,13.0723186049383,-16.8072667777778,18.6747408641975,2.80121112962963,33.6145335555555,-36.8058962962962,-42.9402123456789,55.2088444444443,-61.343160493827,-9.20147407407406,-110.417688888889,0.319526125295741,0.618712928246922,1.04577948086785
2.515,58.0398276909398,37.7131323060964,-67.0597415364096,96.7330461515663,44.5099569227349,174.119483072819,11.0211188935185,12.8579720424383,-16.5316783402778,18.3685314891976,2.75527972337963,33.0633566805556,-36.6836037037038,-42.7975376543211,55.0254055555557,-61.139339506173,-9.17090092592595,-110.050811111111,0.319054764334432,0.619235133444027,1.04568055825858
2.52,58.094475264,37.7768878079999,-67.1417128959999,96.8241254399999,44.523618816,174.283425792,10.838016,12.644352,-16.257024,18.06336,2.70950399999999,32.5140479999999,-36.5567999999999,-42.6495999999999,54.8351999999998,-60.9279999999998,-9.13919999999997,-109.6704,0.318590381873714,0.619747933382624,1.04558278111052
2.525,58.1482089265047,37.8395770809221,-67.222313389757,96.9136815441744,44.5370522316262,174.444626779514,10.655558449074,12.4314848572531,-15.9833376736111,17.7592640817901,2.66388961226851,31.9666753472221,-36.4254629629629,-42.4963734567901,54.6381944444444,-60.7091049382716,-9.10636574074073,-109.276388888889,0.318132992253318,0.620251395551874,1.04548616813596
2.53,58.2010319619259,37.9012039555802,-67.3015479428888,97.0017199365431,44.5502579904815,174.603095885778,10.473768962963,12.2193971234568,-15.7106534444445,17.4562816049383,2.61844224074075,31.421306888889,-36.2895703703704,-42.3378320987654,54.4343555555555,-60.4826172839506,-9.07239259259259,-108.868711111111,0.317682607864279,0.620745587814949,1.04539073731581
2.535,58.252947767625,37.9617723955625,-67.3794216514375,97.088246279375,44.5632369419063,174.758843302875,10.2926703749999,12.0081154374999,-15.4390055624999,17.1544506249999,2.57316759374998,30.8780111249997,-36.1490999999999,-42.1739499999999,54.2236499999999,-60.2484999999998,-9.03727499999998,-108.4473,0.317239239150069,0.621230578406636,1.04529650589892
2.54,58.3039598554075,38.0212864979754,-67.4559397831112,97.1732664256791,44.5759899638519,174.911879566222,10.1122856296296,11.7976665679012,-15.1684284444444,16.853809382716,2.52807140740741,30.3368568888889,-36.0040296296297,-42.004701234568,54.0060444444445,-60.0067160493828,-9.00100740740742,-108.012088888889,0.316802894607986,0.621706435931453,1.04520349040162
2.545,58.3540718520787,38.0797504940918,-67.531107778118,97.2567864201311,44.5885179630197,175.062215556236,9.93263778240753,11.5880774128088,-14.8989566736113,16.5543963040125,2.48315944560188,29.7979133472226,-35.854337037037,-41.8300598765432,53.7815055555555,-59.7572283950617,-8.96358425925925,-107.563011111111,0.316373580790762,0.622173229362285,1.04511170660736
2.55,58.4032875,38.13716875,-67.60493125,97.3388125,44.600821875,175.2098625,9.75374999999996,11.379375,-14.6306249999999,16.2562499999999,2.43843749999999,29.2612499999999,-35.6999999999999,-41.6499999999999,53.5499999999999,-59.4999999999999,-8.92499999999998,-107.1,0.315951302308403,0.622631028039547,1.04502116956671
2.555,58.4516106576435,38.1935457672508,-67.6774159864653,97.4193510960725,44.6129026644109,175.354831972931,9.57564556018518,11.1715864868827,-14.3634683402778,15.9594092669753,2.39391139004629,28.7269366805555,-35.5409962962964,-41.4644956790125,53.3114944444446,-59.2349938271607,-8.88524907407411,-106.622988888889,0.315536061830261,0.623079901670834,1.04493189359739
2.56,58.4990453001482,38.2488861835062,-67.7485679502223,97.4984088335803,44.624761325037,175.497135900445,9.39834785185187,10.9647391604939,-14.0975217777778,15.6639130864198,2.34958696296297,28.1950435555556,-35.3773037037038,-41.2735209876545,53.0659555555557,-58.9621728395064,-8.84432592592596,-106.131911111111,0.315127860087312,0.623519920331116,1.0448438922846
2.565,58.5455955198751,38.3031947731876,-67.8183932798126,97.5759925331251,44.6363988799688,175.636786559625,9.22188037499993,10.7588604374999,-13.8328205624999,15.3698006249999,2.30547009374998,27.6656411249998,-35.2089,-41.07705,52.81335,-58.6815,-8.802225,-105.6267,0.314726695874667,0.623951154463429,1.04475717848155
2.57,58.591265526963,38.3564764481235,-67.8868982904445,97.652109211605,44.6478163817407,175.773796580889,9.04626674074066,10.5539778641974,-13.569400111111,15.0771112345678,2.26156668518517,27.138800222222,-35.035762962963,-40.8750567901235,52.5536444444445,-58.392938271605,-8.75894074074075,-105.107288888889,0.314332566054278,0.62437367488007,1.04467176431011
2.575,58.6360596498843,38.4087362581984,-67.9540894748264,97.7267660831405,44.6590149124711,175.908178949653,8.87153067129617,10.3501191165122,-13.3072960069443,14.7858844521603,2.21788266782404,26.6145920138885,-34.8578703703705,-40.6675154320989,52.2868055555557,-58.0964506172841,-8.71446759259262,-104.573611111111,0.313945465557866,0.624787552764317,1.04458766116174
2.58,58.679982336,38.459979392,-68.019973504,97.79997056,44.669995584,176.039947008,8.69769599999998,10.147312,-13.046544,14.49616,2.17442399999999,26.0930879999999,-34.6752,-40.4544,52.0128,-57.792,-8.6688,-104.0256,0.313565387390038,0.625192859672637,1.04450487969854
2.585,58.7230381521157,38.5102111774683,-68.0845572281735,97.8717302535261,44.6807595380289,176.169114456347,8.52478667129645,9.94558444984586,-12.7871800069447,14.2079777854941,2.13119666782411,25.5743600138894,-34.4877296296298,-40.2356845679014,51.7315944444447,-57.4795493827163,-8.62193240740744,-103.463188888889,0.313192322631617,0.625589667537408,1.04442342985455
2.59,58.765231785037,38.5594370825432,-68.1478476775556,97.9420529750617,44.6913079462593,176.295695355111,8.35282674074072,9.74496453086418,-12.5292401111111,13.9213779012345,2.08820668518518,25.0584802222222,-34.295437037037,-40.0113432098765,51.4431555555555,-57.159061728395,-8.57385925925925,-102.886311111111,0.312826260443153,0.62597804867013,1.04434332083717
2.595,58.8065680421251,38.6076627158126,-68.2098520631876,98.0109467368751,44.7016420105313,176.419704126375,8.18184037499989,9.54548043749988,-12.2727605624998,13.6364006249998,2.04546009374997,24.5455211249997,-34.0982999999999,-39.7813499999999,51.1474499999998,-56.8304999999998,-8.52457499999997,-102.2949,0.312467188068641,0.626358075765138,1.04426456112887
2.6,58.8470518518518,38.6548938271604,-68.2705777777777,98.0784197530864,44.711762962963,176.541155555555,8.0118518518519,9.34716049382722,-12.0177777777779,13.3530864197532,2.00296296296298,24.0355555555557,-33.8962962962964,-39.5456790123458,50.8444444444446,-56.493827160494,-8.4740740740741,-101.688888888889,0.312115090839411,0.6267298219038,1.04418715848895
2.605,58.8866882643565,38.7011363084159,-68.3300323965347,98.1444804405942,44.7216720660891,176.660064793069,7.84288556018517,9.15003315354936,-11.7643283402777,13.0714759336419,1.96072139004629,23.5286566805555,-33.6894037037037,-39.3043043209877,50.5341055555556,-56.1490061728395,-8.42235092592593,-101.068211111111,0.311769952178202,0.627093360559215,1.04411111995562
2.61,58.925482452,38.746396194,-68.388223678,98.20913742,44.731370613,176.776447356,7.67496600000001,8.95412700000001,-11.512449,12.79161,1.9187415,23.024898,-33.4775999999999,-39.0571999999999,50.2163999999999,-55.7959999999999,-8.36939999999998,-100.4328,0.311431753603428,0.627448765601373,1.04403645184815
2.615,58.9634397099213,38.7906796615748,-68.4451595648819,98.2723995165355,44.7408599274803,176.890319129764,7.50811778240731,8.75947074614186,-11.262176673611,12.5135296373455,1.87702944560183,22.5243533472219,-33.2608629629628,-38.8043401234566,49.8912944444442,-55.4347716049379,-8.31521574074069,-99.7825888888883,0.311100474733605,0.627796111302812,1.04396315976929
2.62,59.0005654565927,38.8339930326915,-68.500848184889,98.3342757609878,44.7501413641482,177.001696369778,7.34236562962955,8.56609323456781,-11.0135484444443,12.2372760493826,1.83559140740739,22.0270968888887,-33.0391703703702,-38.545698765432,49.5587555555554,-55.0652839506171,-8.25979259259256,-99.1175111111107,0.310776093291952,0.628135472344742,1.04389124860776
2.625,59.036865234375,38.8763427734375,-68.5552978515625,98.394775390625,44.7592163085938,177.110595703125,7.177734375,8.3740234375,-10.7666015625,11.962890625,1.79443359375,21.533203125,-32.8125,-38.28125,49.21875,-54.6875,-8.203125,-98.4375,0.310458585111165,0.628466923823628,1.04382072254105
2.63,59.0723447100741,38.9177354950864,-68.6085170651111,98.4539078501235,44.7680861775185,177.217034130222,7.01424896296302,8.18329045679019,-10.5213734444445,11.6904149382717,1.75356224074076,21.0427468888891,-32.5808296296298,-38.0109679012347,48.8712444444447,-54.3013827160496,-8.14520740740744,-97.7424888888893,0.31014792413834,0.628790541258253,1.04375158503829
2.635,59.1070096754954,38.9581779547447,-68.6605145132431,98.5116827924924,44.7767524188739,177.321029026486,6.85193444907412,7.99392352391981,-10.2779016736112,11.4198907484569,1.71298361226853,20.5558033472224,-32.3441370370371,-37.73482654321,48.5162055555557,-53.9068950617286,-8.08603425925928,-97.0324111111114,0.309844082440073,0.629106400597218,1.04368383886329
2.64,59.140866048,38.9976770560001,-68.7112990720001,98.5681100800001,44.785216512,177.422598144,6.69081599999984,7.80595199999982,-10.0362239999998,11.1513599999997,1.67270399999996,20.0724479999995,-32.1023999999999,-37.4527999999999,48.1535999999998,-53.5039999999998,-8.02559999999997,-96.3071999999997,0.309547030207699,0.629414578226909,1.04361748607784
2.645,59.1739198710602,39.0362398495703,-68.7608798065903,98.6231997851004,44.7934799677651,177.521759613181,6.53091889351849,7.61940537577157,-9.79637834027773,10.8848648225308,1.63272972337962,19.5927566805555,-31.8555962962964,-37.1648623456791,47.7833944444446,-53.0926604938273,-7.96389907407409,-95.5667888888891,0.309256735762687,0.629715150979898,1.04355252804505
2.65,59.2061773148147,39.0738735339505,-68.8092659722221,98.6769621913579,44.8015443287037,177.618531944444,6.37226851851864,7.43431327160508,-9.55840277777796,10.6204475308644,1.59306712962966,19.1168055555559,-31.6037037037037,-36.870987654321,47.4055555555556,-52.6728395061729,-7.90092592592593,-94.8111111111112,0.308973165562186,0.630008196143781,1.04348896543296
2.655,59.2376446766249,39.1105854560624,-68.8564670149374,98.7294077943749,44.8094111691562,177.712934029875,6.21489037500005,7.25070543750006,-9.32233556250008,10.3581506250001,1.55372259375001,18.6446711250002,-31.3467000000001,-36.5711500000001,47.0200500000001,-52.2445000000002,-7.83667500000002,-94.0401000000003,0.308696284204702,0.630293791470458,1.04342679821824
2.66,59.2683283816296,39.1463831119012,-68.9024925724444,98.780547302716,44.8170820954074,177.804985144889,6.05881007407412,7.06861175308647,-9.08821511111118,10.0980167901235,1.51470251851853,18.1764302222224,-31.0845629629631,-36.2653234567903,46.6268444444447,-51.8076049382718,-7.77114074074078,-93.2536888888893,0.308426054435931,0.630572015185816,1.04336602569008
2.665,59.298234983301,39.1812741471845,-68.9473524749514,98.8303916388349,44.8245587458252,177.894704949903,5.90405333796291,6.88806222762339,-8.85608000694436,9.84008889660484,1.47601333449073,17.7121600138887,-30.8172703703704,-35.9534820987655,46.2259055555556,-51.3621172839507,-7.7043175925926,-92.4518111111112,0.308162437154711,0.630842945999846,1.04330664645422
2.67,59.3273711639999,39.2152663579999,-68.9910567459999,98.8789519399999,44.831842791,177.982113492,5.75064600000005,6.70908700000005,-8.62596900000007,9.58441000000008,1.43766150000001,17.2519380000001,-30.5447999999999,-35.6355999999999,45.8171999999999,-50.9079999999999,-7.63619999999998,-91.6343999999998,0.307905391419109,0.631106663117155,1.04324865843713
2.675,59.3557437355324,39.2483676914545,-69.0336156032987,98.9262395592207,44.8389359338831,178.067231206597,5.59861400462964,6.53171633873458,-8.39792100694446,9.3310233410494,1.39965350115741,16.7958420138889,-30.2671296296296,-35.3116512345679,45.4006944444444,-50.4452160493827,-7.5667824074074,-90.8013888888888,0.307654874452629,0.631363246247893,1.04319205889035
2.68,59.3833596397037,39.280586246321,-69.0750394595555,98.9722660661728,44.8458399099259,178.150078919111,5.44798340740741,6.35598064197531,-8.17197511111111,9.07997234567901,1.36199585185185,16.3439502222222,-29.984237037037,-34.9816098765431,44.9763555555555,-49.9737283950616,-7.49605925925924,-89.9527111111109,0.30741084165056,0.631612775619046,1.04313684439493
2.685,59.4102259488749,39.3119302736874,-69.1153389233124,99.0170432481249,44.8525564872187,178.230677846625,5.29878037500005,6.18191043750006,-7.94817056250007,8.83130062500008,1.32469509375001,15.8963411250001,-29.6960999999999,-34.6454499999999,44.5441499999998,-49.4934999999998,-7.42402499999997,-89.0882999999997,0.307173246586415,0.631855331986138,1.04308301086608
2.69,59.4363498665185,39.3424081776049,-69.1545247997777,99.0605831108641,44.8590874666296,178.309049599555,5.15103118518518,6.00953638271604,-7.72654677777776,8.58505197530863,1.28775779629629,15.4530935555555,-29.4026962962963,-34.3031456790123,44.1040444444444,-49.0044938271604,-7.35067407407406,-88.2080888888888,0.306942041018501,0.63209099664529,1.04303055355791
2.695,59.4617387277731,39.3720285157353,-69.1926080916597,99.1028978796219,44.8654346819433,178.385216183319,5.00476222685187,5.83888926466051,-7.5071433402778,8.34127037808645,1.25119055671297,15.0142866805556,-29.1040037037035,-33.9546709876541,43.6560055555553,-48.5066728395059,-7.27600092592589,-87.3120111111106,0.306717174896591,0.632319851445647,1.0429794670683
2.7,59.4864,39.4008,-69.2296,99.144,44.8716,178.4592,4.8599999999999,5.66999999999988,-7.28999999999985,8.09999999999983,1.21499999999997,14.5799999999997,-28.8,-33.6,43.1999999999999,-47.9999999999999,-7.19999999999999,-86.3999999999999,0.306498596368703,0.632541978802161,1.04292974534389
2.705,59.510341283338,39.4287314972277,-69.265511925007,99.1839021388967,44.8775853208345,178.531023850014,4.71677111574074,5.50289963503086,-7.07515667361111,7.86128519290124,1.17919277893519,14.1503133472222,-28.490662962963,-33.2391067901236,42.7359944444446,-47.4844382716051,-7.12266574074076,-85.4719888888891,0.306286251787971,0.632757461708724,1.04288138168526
2.71,59.5335703112592,39.4558320298024,-69.3003554668888,99.222617185432,44.8833925778148,178.600710933778,4.57510229629634,5.33761934567906,-6.8626534444445,7.62517049382723,1.14377557407408,13.725306888889,-28.1759703703704,-32.8719654320988,42.2639555555556,-46.959950617284,-7.04399259259259,-84.5279111111111,0.306080085719617,0.632966383751619,1.04283436875215
2.715,59.556094951125,39.4821107763125,-69.3341424266874,99.2601582518749,44.8890237377812,178.668284853375,4.43502037500004,5.17419043750004,-6.65253056250005,7.39170062500006,1.10875509375001,13.3050611250001,-27.8558999999999,-32.4985499999999,41.7838499999999,-46.4264999999999,-6.96397499999999,-83.5676999999998,0.30588004094801,0.633168829123322,1.04278869856883
2.72,59.5779232047407,39.5075770721975,-69.3668848071111,99.2965386745678,44.8944808011852,178.733769614222,4.29655229629638,5.01264434567911,-6.44482844444457,7.16092049382731,1.0741380740741,12.8896568888891,-27.5304296296296,-32.1188345679012,41.2956444444444,-45.884049382716,-6.8826074074074,-82.5912888888888,0.305686058483809,0.63336488263659,1.04274436252959
2.725,59.599063208912,39.5322404103973,-69.398594813368,99.3317720148533,44.899765802228,178.797189626736,4.15972511574076,4.85301263503088,-6.23958767361113,6.93287519290126,1.03993127893519,12.4791753472223,-27.199537037037,-31.7327932098765,40.7993055555555,-45.332561728395,-6.79988425925925,-81.598611111111,0.305498077571185,0.63355462973887,1.04270135140434
2.73,59.619523236,39.556110442,-69.429284854,99.36587206,44.904880809,178.858569708,4.02456600000008,4.69532700000009,-6.03684900000012,6.70761000000013,1.00614150000002,12.0736980000002,-26.8632000000001,-31.3404000000002,40.2948000000002,-44.7720000000002,-6.71580000000004,-80.5896000000004,0.30531603569512,0.633738156526999,1.04265965534426
2.735,59.6393116944769,39.5791969768897,-69.4589675417154,99.3988528241282,44.9098279236192,178.917935083431,3.8911022268519,4.53961926466055,-5.83665334027785,6.4851703780865,0.972775556712975,11.6733066805557,-26.5213962962965,-30.9416290123459,39.7820944444447,-44.2023271604942,-6.63034907407412,-79.5641888888895,0.305139868588768,0.633915549762174,1.04261926388764
2.74,59.6584371294815,39.6015099843951,-69.4876556942222,99.4307285491358,44.9146092823704,178.975311388444,3.75936118518517,4.38592138271603,-5.63904177777776,6.26560197530862,0.939840296296293,11.2780835555555,-26.1741037037037,-30.5364543209876,39.2611555555555,-43.6235061728395,-6.54352592592593,-78.5223111111111,0.304969510240886,0.6340868968852,1.04258016596571
2.745,59.6769082233749,39.6230595939374,-69.5153623350624,99.4615137056249,44.9192270558437,179.030724670125,3.62937037500011,4.23426543750013,-5.44405556250016,6.04895062500018,0.907342593750027,10.8881111250003,-25.8213000000002,-30.1248500000002,38.7319500000002,-43.0355000000003,-6.45532500000004,-77.4639000000005,0.304804892903316,0.634252286031998,1.04254234990866
2.75,59.6947337962963,39.643856095679,-69.5421006944444,99.4912229938271,44.9236834490741,179.084201388889,3.5011574074074,4.0846836419753,-5.25173611111111,5.83526234567901,0.875289351851851,10.5034722222222,-25.4629629629629,-29.7067901234567,38.1944444444443,-42.4382716049381,-6.36574074074071,-76.3888888888886,0.304645947098525,0.634411806049345,1.04250580345165
2.755,59.7119228067177,39.6639099411706,-69.5678842100765,99.5198713445294,44.9279807016794,179.135768420153,3.37475000462959,3.93720833873452,-5.06212500694438,5.62458334104932,0.843687501157397,10.1242500138888,-25.0990703703704,-29.2822487654321,37.6486055555556,-41.8317839506173,-6.2747675925926,-75.2972111111112,0.304492601627184,0.634565546510852,1.04247051374098
2.76,59.7284843520001,39.6832317440001,-69.5927265280001,99.5474739200001,44.932121088,179.185453056,3.25017599999988,3.79187199999986,-4.87526399999982,5.4169599999998,0.812543999999971,9.75052799999965,-24.7296,-28.8512,37.0944,-41.216,-6.1824,-74.1888,0.304344783575792,0.634713597733173,1.04243646734023
2.765,59.744427668949,39.7018322804405,-69.6166415034235,99.574046114915,44.9361069172373,179.233283006847,3.12746333796298,3.64870722762348,-4.69119500694447,5.21243889660497,0.781865834490745,9.38239001388894,-24.3545296296296,-28.4136179012346,36.5317944444445,-40.5908827160494,-6.08863240740741,-73.0635888888889,0.304202418324327,0.634856050792398,1.04240365023659
2.77,59.7597621343705,39.7197224900989,-69.6396432015557,99.5996035572841,44.9399405335926,179.279286403111,3.00664007407399,3.50774675308632,-4.50996011111098,5.01106679012331,0.751660018518496,9.01992022222196,-23.973837037037,-27.9694765432098,35.9607555555554,-39.9563950617283,-5.99345925925924,-71.9215111111109,0.304065429553923,0.634992997540668,1.04237204784716
2.775,59.7744972656251,39.7369134765626,-69.6617458984376,99.6241621093751,44.9436243164063,179.323491796875,2.88773437499998,3.36902343749998,-4.33160156249997,4.81289062499997,0.721933593749995,8.66320312499994,-23.5875000000001,-27.5187500000001,35.3812500000001,-39.3125000000001,-5.89687500000001,-70.7625000000002,0.303933739254581,0.635124530622933,1.04234164502535
2.78,59.7886427211852,39.7534165080494,-69.6829640817778,99.6477378686421,44.9471606802963,179.365928163556,2.77077451851852,3.23257027160494,-4.15616177777778,4.6179575308642,0.69269362962963,8.31232355555557,-23.1954962962963,-27.061412345679,34.7932444444444,-38.6591604938272,-5.79887407407407,-69.5864888888889,0.303807267732864,0.635250743493914,1.04231242606726
2.785,59.8022083011897,39.7692430180547,-69.7033124517846,99.6703471686495,44.9505520752974,179.406624903569,2.65578889351865,3.09842037577175,-3.98368334027797,4.42631482253108,0.663947223379662,7.96736668055594,-22.7978037037038,-26.5974376543211,34.1967055555557,-37.996339506173,-5.69945092592595,-68.3934111111114,0.303685933619626,0.63537173043519,1.04228437471824
2.79,59.8152039480001,39.7844046060001,-69.7228059220001,99.6920065800001,44.953800987,179.445611844,2.54280599999994,2.96660699999993,-3.81420899999991,4.2380099999999,0.635701499999985,7.62841799999983,-22.3943999999999,-26.1267999999999,33.5915999999999,-37.3239999999999,-5.59859999999998,-67.1831999999998,0.303569653877717,0.635487586572439,1.0422574741793
2.795,59.8276397467547,39.7989130378805,-69.741459620132,99.7127329112578,44.9569099366887,179.482919240264,2.43185444907411,2.83716352391979,-3.64778167361116,4.05309074845685,0.607963612268527,7.29556334722233,-21.9852629629628,-25.6494734567899,32.9778944444442,-36.6421049382713,-5.4963157407407,-65.9557888888884,0.303458343809698,0.635598407892785,1.04223170711376
2.8,59.8395259259259,39.8127802469135,-69.7592888888888,99.7325432098765,44.9598814814815,179.518577777778,2.32296296296298,2.71012345679014,-3.48444444444446,3.87160493827163,0.580740740740744,6.96888888888893,-21.5703703703704,-25.1654320987655,32.3555555555556,-35.9506172839507,-5.39259259259261,-64.7111111111113,0.303351917065513,0.635704291262272,1.0422070556537
2.805,59.850872857875,39.8260183341875,-69.7763092868124,99.7514547631249,44.9627182144687,179.552618573625,2.21616037499999,2.58552043749998,-3.32424056249998,3.69360062499998,0.554040093749997,6.64848112499996,-21.1497000000001,-24.6746500000001,31.7245500000001,-35.2495000000001,-5.28742500000002,-63.4491000000003,0.303250285650155,0.635805334443423,1.04218350140664
2.81,59.8616910594074,39.8386395693086,-69.7925365891111,99.7694850990123,44.9654227648518,179.585073178222,2.11147562962957,2.46338823456783,-3.16721344444435,3.51912604938261,0.527868907407392,6.3344268888887,-20.7232296296297,-24.177101234568,31.0848444444446,-34.5387160493829,-5.18080740740743,-62.1696888888891,0.303153359931293,0.635901636112871,1.04216102546204
2.815,59.8719911923286,39.8506563910501,-69.8079867884929,99.7866519872144,44.9679977980822,179.615973576986,2.00893778240754,2.34376074614213,-3.01340667361131,3.3482296373459,0.502234445601886,6.02681334722263,-20.2909370370371,-23.6727598765433,30.4364055555557,-33.8182283950619,-5.07273425925928,-60.8728111111114,0.303061048646845,0.635993295879061,1.04213960839797
2.82,59.881784064,39.862081408,-69.8226760959999,99.8029734399999,44.970446016,179.645352192,1.90857600000001,2.22667200000001,-2.86286400000002,3.18096000000002,0.477144000000003,5.72572800000003,-19.8528000000001,-23.1616000000001,29.7792000000001,-33.0880000000001,-4.96320000000002,-59.5584000000002,0.30297325891251,0.636080414299998,1.04211923028761
